46119, 488, -211, 0.1329, no trigger, navigating, 2
46136, 488, -211, 0.1329, no trigger, navigating, 2
46153, 488, -211, 0.1329, no trigger, navigating, 2
46170, 488, -211, 0.1329, no trigger, navigating, 2
46186, 488, -211, 0.1329, no trigger, navigating, 2
46205, 488, -211, 0.1329, no trigger, navigating, 2
46222, 488, -211, 0.1329, no trigger, navigating, 2
46239, 488, -211, 0.1329, no trigger, navigating, 2
46255, 488, -211, 0.1329, no trigger, navigating, 2
46272, 488, -211, 0.1329, no trigger, navigating, 2
46289, 488, -211, 0.1329, no trigger, navigating, 2
46307, 488, -211, 0.1329, no trigger, navigating, 2
46323, 488, -211, 0.1329, no trigger, navigating, 2
46340, 488, -211, 0.1329, no trigger, navigating, 2
46357, 488, -211, 0.1329, no trigger, navigating, 2
46374, 488, -211, 0.1329, no trigger, navigating, 2
46391, 488, -211, 0.1329, no trigger, navigating, 2
46408, 488, -211, 0.1329, no trigger, navigating, 2
46425, 488, -211, 0.1329, no trigger, navigating, 2
46442, 488, -211, 0.1329, no trigger, navigating, 2
46459, 488, -211, 0.1329, no trigger, navigating, 2
46476, 488, -211, 0.1329, no trigger, navigating, 2
46493, 488, -211, 0.1329, no trigger, navigating, 2
46510, 488, -211, 0.1329, no trigger, navigating, 2
46527, 488, -211, 0.1329, no trigger, navigating, 2
46543, 488, -211, 0.1329, no trigger, navigating, 2
46560, 488, -211, 0.1329, no trigger, navigating, 2
46577, 488, -211, 0.1329, no trigger, navigating, 2
46595, 488, -211, 0.1329, no trigger, navigating, 2
46611, 488, -211, 0.1329, no trigger, navigating, 2
46628, 488, -211, 0.1329, no trigger, navigating, 2
46645, 488, -211, 0.1329, no trigger, navigating, 2
46662, 488, -211, 0.1329, no trigger, navigating, 2
46679, 488, -211, 0.1329, no trigger, navigating, 2
46695, 488, -211, 0.1329, no trigger, navigating, 2
46712, 488, -211, 0.1329, no trigger, navigating, 2
46729, 488, -211, 0.1329, no trigger, navigating, 2
46746, 488, -211, 0.1329, no trigger, navigating, 2
46762, 488, -211, 0.1329, no trigger, navigating, 2
46780, 488, -211, 0.1329, no trigger, navigating, 2
46797, 488, -211, 0.1329, no trigger, navigating, 2
46814, 488, -211, 0.1329, no trigger, navigating, 2
46831, 488, -211, 0.1329, no trigger, navigating, 2
46848, 488, -211, 0.1329, no trigger, navigating, 2
46865, 488, -211, 0.1329, no trigger, navigating, 2
46882, 488, -211, 0.1329, no trigger, navigating, 2
46898, 488, -211, 0.1329, no trigger, navigating, 2
46916, 488, -211, 0.1329, no trigger, navigating, 2
46932, 488, -211, 0.1329, no trigger, navigating, 2
46949, 488, -211, 0.1329, no trigger, navigating, 2
46966, 488, -211, 0.1329, no trigger, navigating, 2
46983, 488, -211, 0.1329, no trigger, navigating, 2
46999, 488, -211, 0.1329, no trigger, navigating, 2
47016, 488, -211, 0.1329, no trigger, navigating, 2
47033, 488, -211, 0.1329, no trigger, navigating, 2
47049, 488, -211, 0.1329, no trigger, navigating, 2
47066, 488, -211, 0.1329, no trigger, navigating, 2
47083, 488, -211, 0.1329, no trigger, navigating, 2
47100, 488, -211, 0.1329, no trigger, navigating, 2
47117, 488, -211, 0.1329, no trigger, navigating, 2
47133, 488, -211, 0.1329, no trigger, navigating, 2
47150, 488, -211, 0.1329, no trigger, navigating, 2
47167, 488, -211, 0.1329, no trigger, navigating, 2
47184, 488, -211, 0.1329, no trigger, navigating, 2
47200, 488, -211, 0.1329, no trigger, navigating, 2
47217, 488, -211, 0.1329, no trigger, navigating, 2
47234, 488, -211, 0.1329, no trigger, navigating, 2
47250, 488, -211, 0.1329, no trigger, navigating, 2
47267, 488, -211, 0.1329, no trigger, navigating, 2
47285, 488, -211, 0.1329, no trigger, navigating, 2
47302, 488, -211, 0.1329, no trigger, navigating, 2
47318, 488, -211, 0.1329, no trigger, navigating, 2
47335, 488, -211, 0.1329, no trigger, navigating, 2
47353, 488, -211, 0.1329, no trigger, navigating, 2
47370, 488, -211, 0.1329, no trigger, navigating, 2
47387, 488, -211, 0.1329, no trigger, navigating, 2
47405, 488, -211, 0.1329, no trigger, navigating, 2
47422, 488, -211, 0.1329, no trigger, navigating, 2
47440, 488, -211, 0.1329, no trigger, navigating, 2
47457, 488, -211, 0.1329, no trigger, navigating, 2
47474, 488, -211, 0.1329, no trigger, navigating, 2
47491, 488, -211, 0.1329, no trigger, navigating, 2
47508, 488, -211, 0.1329, no trigger, navigating, 2
47526, 488, -211, 0.1329, no trigger, navigating, 2
47543, 488, -211, 0.1329, no trigger, navigating, 2
47560, 488, -211, 0.1329, no trigger, navigating, 2
47576, 488, -211, 0.1329, no trigger, navigating, 2
47593, 488, -211, 0.1329, no trigger, navigating, 2
47610, 488, -211, 0.1329, no trigger, navigating, 2
47626, 488, -211, 0.1329, no trigger, navigating, 2
47643, 488, -211, 0.1329, no trigger, navigating, 2
47661, 488, -211, 0.1329, no trigger, navigating, 2
47677, 488, -211, 0.1329, no trigger, navigating, 2
47694, 488, -211, 0.1329, no trigger, navigating, 2
47710, 488, -211, 0.1329, no trigger, navigating, 2
47727, 488, -211, 0.1329, no trigger, navigating, 2
47744, 488, -211, 0.1329, no trigger, navigating, 2
47761, 488, -211, 0.1329, no trigger, navigating, 2
47777, 488, -211, 0.1329, no trigger, navigating, 2
47794, 488, -211, 0.1329, no trigger, navigating, 2
47810, 488, -211, 0.1329, no trigger, navigating, 2
47827, 488, -211, 0.1329, no trigger, navigating, 2
47844, 488, -211, 0.1329, no trigger, navigating, 2
47861, 488, -211, 0.1329, no trigger, navigating, 2
47878, 488, -211, 0.1329, no trigger, navigating, 2
47897, 488, -211, 0.1329, no trigger, navigating, 2
47914, 488, -211, 0.1329, no trigger, navigating, 2
47932, 488, -211, 0.1329, no trigger, navigating, 2
47949, 488, -211, 0.1329, no trigger, navigating, 2
47965, 488, -211, 0.1329, no trigger, navigating, 2
47982, 488, -211, 0.1329, no trigger, navigating, 2
48001, 488, -211, 0.1329, no trigger, navigating, 2
48017, 488, -211, 0.1329, no trigger, navigating, 2
48034, 488, -211, 0.1329, no trigger, navigating, 2
48051, 488, -211, 0.1329, no trigger, navigating, 2
48069, 488, -211, 0.1329, no trigger, navigating, 2
48086, 488, -211, 0.1329, no trigger, navigating, 2
48102, 488, -211, 0.1329, no trigger, navigating, 2
48119, 488, -211, 0.1329, no trigger, navigating, 2
48136, 488, -211, 0.1329, no trigger, navigating, 2
48152, 488, -211, 0.1329, no trigger, navigating, 2
48169, 488, -211, 0.1329, no trigger, navigating, 2
48187, 488, -211, 0.1329, no trigger, navigating, 2
48204, 488, -211, 0.1329, no trigger, navigating, 2
48222, 488, -211, 0.1329, no trigger, navigating, 2
48238, 488, -211, 0.1329, no trigger, navigating, 2
48255, 488, -211, 0.1329, no trigger, navigating, 2
48271, 488, -211, 0.1329, no trigger, navigating, 2
48288, 488, -211, 0.1329, no trigger, navigating, 2
48305, 488, -211, 0.1329, no trigger, navigating, 2
48323, 488, -211, 0.1329, no trigger, navigating, 2
48339, 488, -211, 0.1329, no trigger, navigating, 2
48356, 488, -211, 0.1329, no trigger, navigating, 2
48373, 488, -211, 0.1329, no trigger, navigating, 2
48390, 488, -211, 0.1329, no trigger, navigating, 2
48407, 488, -211, 0.1329, no trigger, navigating, 2
48423, 488, -211, 0.1329, no trigger, navigating, 2
48440, 488, -211, 0.1329, no trigger, navigating, 2
48456, 488, -211, 0.1329, no trigger, navigating, 2
48475, 488, -211, 0.1329, no trigger, navigating, 2
48492, 488, -211, 0.1329, no trigger, navigating, 2
48509, 488, -211, 0.1329, no trigger, navigating, 2
48526, 488, -211, 0.1329, no trigger, navigating, 2
48543, 488, -211, 0.1329, no trigger, navigating, 2
48560, 488, -211, 0.1329, no trigger, navigating, 2
48576, 488, -211, 0.1329, no trigger, navigating, 2
48593, 488, -211, 0.1329, no trigger, navigating, 2
48610, 488, -211, 0.1329, no trigger, navigating, 2
48627, 488, -211, 0.1329, no trigger, navigating, 2
48644, 488, -211, 0.1329, no trigger, navigating, 2
48661, 488, -211, 0.1329, no trigger, navigating, 2
48678, 488, -211, 0.1329, no trigger, navigating, 2
48697, 488, -211, 0.1329, no trigger, navigating, 2
48715, 488, -211, 0.1329, no trigger, navigating, 2
48733, 488, -211, 0.1329, no trigger, navigating, 2
48750, 488, -211, 0.1329, no trigger, navigating, 2
48768, 488, -211, 0.1329, no trigger, navigating, 2
48786, 488, -211, 0.1329, no trigger, navigating, 2
48802, 488, -211, 0.1329, no trigger, navigating, 2
48820, 488, -211, 0.1329, no trigger, navigating, 2
48839, 488, -211, 0.1329, no trigger, navigating, 2
48856, 488, -211, 0.1329, no trigger, navigating, 2
48873, 488, -211, 0.1329, no trigger, navigating, 2
48890, 488, -211, 0.1329, no trigger, navigating, 2
48907, 488, -211, 0.1329, no trigger, navigating, 2
48924, 488, -211, 0.1329, no trigger, navigating, 2
48942, 488, -211, 0.1329, no trigger, navigating, 2
48959, 488, -211, 0.1329, no trigger, navigating, 2
48976, 488, -211, 0.1329, no trigger, navigating, 2
48993, 488, -211, 0.1329, no trigger, navigating, 2
49010, 488, -211, 0.1329, no trigger, navigating, 2
49033, 488, -211, 0.1329, no trigger, navigating, 2
49050, 488, -211, 0.1329, no trigger, navigating, 2
49067, 488, -211, 0.1329, no trigger, navigating, 2
49084, 488, -211, 0.1329, no trigger, navigating, 2
49101, 488, -211, 0.1329, no trigger, navigating, 2
49118, 488, -211, 0.1329, no trigger, navigating, 2
49135, 488, -211, 0.1329, no trigger, navigating, 2
49151, 488, -211, 0.1329, no trigger, navigating, 2
49168, 488, -211, 0.1329, no trigger, navigating, 2
49186, 488, -211, 0.1329, no trigger, navigating, 2
49203, 488, -211, 0.1329, no trigger, navigating, 2
49221, 488, -211, 0.1329, no trigger, navigating, 2
49238, 488, -211, 0.1329, no trigger, navigating, 2
49254, 488, -211, 0.1329, no trigger, navigating, 2
49271, 488, -211, 0.1329, no trigger, navigating, 2
49289, 488, -211, 0.1329, no trigger, navigating, 2
49305, 488, -211, 0.1329, no trigger, navigating, 2
49323, 488, -211, 0.1329, no trigger, navigating, 2
49339, 488, -211, 0.1329, no trigger, navigating, 2
49356, 488, -211, 0.1329, no trigger, navigating, 2
49373, 488, -211, 0.1329, no trigger, navigating, 2
49390, 488, -211, 0.1329, no trigger, navigating, 2
49406, 488, -211, 0.1329, no trigger, navigating, 2
49424, 488, -211, 0.1329, no trigger, navigating, 2
49440, 488, -211, 0.1329, no trigger, navigating, 2
49458, 488, -211, 0.1329, no trigger, navigating, 2
49476, 488, -211, 0.1329, no trigger, navigating, 2
49493, 488, -211, 0.1329, no trigger, navigating, 2
49510, 488, -211, 0.1329, no trigger, navigating, 2
49526, 488, -211, 0.1329, no trigger, navigating, 2
49543, 488, -211, 0.1329, no trigger, navigating, 2
49561, 488, -211, 0.1329, no trigger, navigating, 2
49578, 488, -211, 0.1329, no trigger, navigating, 2
49595, 488, -211, 0.1329, no trigger, navigating, 2
49612, 488, -211, 0.1329, no trigger, navigating, 2
49629, 488, -211, 0.1329, no trigger, navigating, 2
49646, 488, -211, 0.1329, no trigger, navigating, 2
49664, 488, -211, 0.1329, no trigger, navigating, 2
49680, 488, -211, 0.1329, no trigger, navigating, 2
49698, 488, -211, 0.1329, no trigger, navigating, 2
49714, 488, -211, 0.1329, no trigger, navigating, 2
49731, 488, -211, 0.1329, no trigger, navigating, 2
49749, 488, -211, 0.1329, no trigger, navigating, 2
49766, 488, -211, 0.1329, no trigger, navigating, 2
49783, 488, -211, 0.1329, no trigger, navigating, 2
49799, 488, -211, 0.1329, no trigger, navigating, 2
49818, 488, -211, 0.1329, no trigger, navigating, 2
49834, 488, -211, 0.1329, no trigger, navigating, 2
49850, 488, -211, 0.1329, no trigger, navigating, 2
49867, 488, -211, 0.1329, no trigger, navigating, 2
49883, 488, -211, 0.1329, no trigger, navigating, 2
49901, 488, -211, 0.1329, no trigger, navigating, 2
49918, 488, -211, 0.1329, no trigger, navigating, 2
49935, 488, -211, 0.1329, no trigger, navigating, 2
49951, 488, -211, 0.1329, no trigger, navigating, 2
49968, 488, -211, 0.1329, no trigger, navigating, 2
49985, 488, -211, 0.1329, no trigger, navigating, 2
50001, 488, -211, 0.1329, no trigger, navigating, 2
50020, 488, -211, 0.1329, no trigger, navigating, 2
50039, 488, -211, 0.1329, no trigger, navigating, 2
50057, 488, -211, 0.1329, no trigger, navigating, 2
50073, 488, -211, 0.1329, no trigger, navigating, 2
50091, 488, -211, 0.1329, no trigger, navigating, 2
50108, 488, -211, 0.1329, no trigger, navigating, 2
50126, 488, -211, 0.1329, no trigger, navigating, 2
50143, 488, -211, 0.1329, no trigger, navigating, 2
50160, 488, -211, 0.1329, no trigger, navigating, 2
50178, 488, -211, 0.1329, no trigger, navigating, 2
50194, 488, -211, 0.1329, no trigger, navigating, 2
50210, 488, -211, 0.1329, no trigger, navigating, 2
50227, 488, -211, 0.1329, no trigger, navigating, 2
50243, 488, -211, 0.1329, no trigger, navigating, 2
50260, 488, -211, 0.1329, no trigger, navigating, 2
50277, 488, -211, 0.1329, no trigger, navigating, 2
50294, 488, -211, 0.1329, no trigger, navigating, 2
50312, 488, -211, 0.1329, no trigger, navigating, 2
50329, 488, -211, 0.1329, no trigger, navigating, 2
50346, 488, -211, 0.1329, no trigger, navigating, 2
50364, 488, -211, 0.1329, no trigger, navigating, 2
50381, 488, -211, 0.1329, no trigger, navigating, 2
50398, 488, -211, 0.1329, no trigger, navigating, 2
50416, 488, -211, 0.1329, no trigger, navigating, 2
50432, 488, -211, 0.1329, no trigger, navigating, 2
50448, 488, -211, 0.1329, no trigger, navigating, 2
50466, 488, -211, 0.1329, no trigger, navigating, 2
50482, 488, -211, 0.1329, no trigger, navigating, 2
50499, 488, -211, 0.1329, no trigger, navigating, 2
50517, 488, -211, 0.1329, no trigger, navigating, 2
50535, 488, -211, 0.1329, no trigger, navigating, 2
50551, 488, -211, 0.1329, no trigger, navigating, 2
50569, 488, -211, 0.1329, no trigger, navigating, 2
50586, 488, -211, 0.1329, no trigger, navigating, 2
50603, 488, -211, 0.1329, no trigger, navigating, 2
50620, 488, -211, 0.1329, no trigger, navigating, 2
50637, 488, -211, 0.1329, no trigger, navigating, 2
50653, 488, -211, 0.1329, no trigger, navigating, 2
50670, 488, -211, 0.1329, no trigger, navigating, 2
50687, 488, -211, 0.1329, no trigger, navigating, 2
50704, 488, -211, 0.1329, no trigger, navigating, 2
50720, 488, -211, 0.1329, no trigger, navigating, 2
50739, 488, -211, 0.1329, no trigger, navigating, 2
50755, 488, -211, 0.1329, no trigger, navigating, 2
50771, 488, -211, 0.1329, no trigger, navigating, 2
50788, 488, -211, 0.1329, no trigger, navigating, 2
50805, 488, -211, 0.1329, no trigger, navigating, 2
50822, 488, -211, 0.1329, no trigger, navigating, 2
50839, 488, -211, 0.1329, no trigger, navigating, 2
50856, 488, -211, 0.1329, no trigger, navigating, 2
50873, 488, -211, 0.1329, no trigger, navigating, 2
50891, 488, -211, 0.1329, no trigger, navigating, 2
50908, 488, -211, 0.1329, no trigger, navigating, 2
50924, 488, -211, 0.1329, no trigger, navigating, 2
50941, 488, -211, 0.1329, no trigger, navigating, 2
50959, 488, -211, 0.1329, no trigger, navigating, 2
50976, 488, -211, 0.1329, no trigger, navigating, 2
50993, 488, -211, 0.1329, no trigger, navigating, 2
51010, 488, -211, 0.1329, no trigger, navigating, 2
51027, 488, -211, 0.1329, no trigger, navigating, 2
51043, 488, -211, 0.1329, no trigger, navigating, 2
51061, 488, -211, 0.1329, no trigger, navigating, 2
51077, 488, -211, 0.1329, no trigger, navigating, 2
51095, 488, -211, 0.1329, no trigger, navigating, 2
51112, 488, -211, 0.1329, no trigger, navigating, 2
51129, 488, -211, 0.1329, no trigger, navigating, 2
51146, 488, -211, 0.1329, no trigger, navigating, 2
51164, 488, -211, 0.1329, no trigger, navigating, 2
51180, 488, -211, 0.1329, no trigger, navigating, 2
51197, 488, -211, 0.1329, no trigger, navigating, 2
51213, 488, -211, 0.1329, no trigger, navigating, 2
51230, 488, -211, 0.1329, no trigger, navigating, 2
51246, 488, -211, 0.1329, no trigger, navigating, 2
51265, 488, -211, 0.1329, no trigger, navigating, 2
51282, 488, -211, 0.1329, no trigger, navigating, 2
51298, 488, -211, 0.1329, no trigger, navigating, 2
51314, 488, -211, 0.1329, no trigger, navigating, 2
51331, 488, -211, 0.1329, no trigger, navigating, 2
51349, 488, -211, 0.1329, no trigger, navigating, 2
51365, 488, -211, 0.1329, no trigger, navigating, 2
51382, 488, -211, 0.1329, no trigger, navigating, 2
51399, 488, -211, 0.1329, no trigger, navigating, 2
51416, 488, -211, 0.1329, no trigger, navigating, 2
51432, 488, -211, 0.1329, no trigger, navigating, 2
51449, 488, -211, 0.1329, no trigger, navigating, 2
51466, 488, -211, 0.1329, no trigger, navigating, 2
51484, 488, -211, 0.1329, no trigger, navigating, 2
51501, 488, -211, 0.1329, no trigger, navigating, 2
51519, 488, -211, 0.1329, no trigger, navigating, 2
51535, 488, -211, 0.1329, no trigger, navigating, 2
51552, 488, -211, 0.1329, no trigger, navigating, 2
51569, 488, -211, 0.1329, no trigger, navigating, 2
51587, 488, -211, 0.1329, no trigger, navigating, 2
51603, 488, -211, 0.1329, no trigger, navigating, 2
51620, 488, -211, 0.1329, no trigger, navigating, 2
51637, 488, -211, 0.1329, no trigger, navigating, 2
51653, 488, -211, 0.1329, no trigger, navigating, 2
51670, 488, -211, 0.1329, no trigger, navigating, 2
51686, 488, -211, 0.1329, no trigger, navigating, 2
51703, 488, -211, 0.1329, no trigger, navigating, 2
51721, 488, -211, 0.1329, no trigger, navigating, 2
51738, 488, -211, 0.1329, no trigger, navigating, 2
51755, 488, -211, 0.1329, no trigger, navigating, 2
51772, 488, -211, 0.1329, no trigger, navigating, 2
51789, 488, -211, 0.1329, no trigger, navigating, 2
51806, 488, -211, 0.1329, no trigger, navigating, 2
51824, 488, -211, 0.1329, no trigger, navigating, 2
51841, 488, -211, 0.1329, no trigger, navigating, 2
51858, 488, -211, 0.1329, no trigger, navigating, 2
51874, 488, -211, 0.1329, no trigger, navigating, 2
51892, 488, -211, 0.1329, no trigger, navigating, 2
51909, 488, -211, 0.1329, no trigger, navigating, 2
51926, 488, -211, 0.1329, no trigger, navigating, 2
51942, 488, -211, 0.1329, no trigger, navigating, 2
51959, 488, -211, 0.1329, no trigger, navigating, 2
51975, 488, -211, 0.1329, no trigger, navigating, 2
51993, 488, -211, 0.1329, no trigger, navigating, 2
52010, 488, -211, 0.1329, no trigger, navigating, 2
52030, 488, -211, 0.1329, no trigger, navigating, 2
52046, 488, -211, 0.1329, no trigger, navigating, 2
52062, 488, -211, 0.1329, no trigger, navigating, 2
52079, 488, -211, 0.1329, no trigger, navigating, 2
52097, 488, -211, 0.1329, no trigger, navigating, 2
52114, 488, -211, 0.1329, no trigger, navigating, 2
52132, 488, -211, 0.1329, no trigger, navigating, 2
52149, 488, -211, 0.1329, no trigger, navigating, 2
52165, 488, -211, 0.1329, no trigger, navigating, 2
52182, 488, -211, 0.1329, no trigger, navigating, 2
52199, 488, -211, 0.1329, no trigger, navigating, 2
52215, 488, -211, 0.1329, no trigger, navigating, 2
52231, 488, -211, 0.1329, no trigger, navigating, 2
52249, 488, -211, 0.1329, no trigger, navigating, 2
52265, 488, -211, 0.1329, no trigger, navigating, 2
52282, 488, -211, 0.1329, no trigger, navigating, 2
52299, 488, -211, 0.1329, no trigger, navigating, 2
52316, 488, -211, 0.1329, no trigger, navigating, 2
52333, 488, -211, 0.1329, no trigger, navigating, 2
52350, 488, -211, 0.1329, no trigger, navigating, 2
52366, 488, -211, 0.1329, no trigger, navigating, 2
52383, 488, -211, 0.1329, no trigger, navigating, 2
52401, 488, -211, 0.1329, no trigger, navigating, 2
52417, 488, -211, 0.1329, no trigger, navigating, 2
52435, 488, -211, 0.1329, no trigger, navigating, 2
52451, 488, -211, 0.1329, no trigger, navigating, 2
52468, 488, -211, 0.1329, no trigger, navigating, 2
52486, 488, -211, 0.1329, no trigger, navigating, 2
52502, 488, -211, 0.1329, no trigger, navigating, 2
52519, 488, -211, 0.1329, no trigger, navigating, 2
52535, 488, -211, 0.1329, no trigger, navigating, 2
52552, 488, -211, 0.1329, no trigger, navigating, 2
52569, 488, -211, 0.1329, no trigger, navigating, 2
52586, 488, -211, 0.1329, no trigger, navigating, 2
52603, 488, -211, 0.1329, no trigger, navigating, 2
52619, 488, -211, 0.1329, no trigger, navigating, 2
52636, 488, -211, 0.1329, no trigger, navigating, 2
52653, 488, -211, 0.1329, no trigger, navigating, 2
52670, 488, -211, 0.1329, no trigger, navigating, 2
52687, 488, -211, 0.1329, no trigger, navigating, 2
52704, 488, -211, 0.1329, no trigger, navigating, 2
52721, 488, -211, 0.1329, no trigger, navigating, 2
52737, 488, -211, 0.1329, no trigger, navigating, 2
52754, 488, -211, 0.1329, no trigger, navigating, 2
52771, 488, -211, 0.1329, no trigger, navigating, 2
52788, 488, -211, 0.1329, no trigger, navigating, 2
52805, 488, -211, 0.1329, no trigger, navigating, 2
52823, 488, -211, 0.1329, no trigger, navigating, 2
52840, 488, -211, 0.1329, no trigger, navigating, 2
52857, 488, -211, 0.1329, no trigger, navigating, 2
52873, 488, -211, 0.1329, no trigger, navigating, 2
52890, 488, -211, 0.1329, no trigger, navigating, 2
52906, 488, -211, 0.1329, no trigger, navigating, 2
52923, 488, -211, 0.1329, no trigger, navigating, 2
52940, 488, -211, 0.1329, no trigger, navigating, 2
52956, 488, -211, 0.1329, no trigger, navigating, 2
52974, 488, -211, 0.1329, no trigger, navigating, 2
52991, 488, -211, 0.1329, no trigger, navigating, 2
53007, 488, -211, 0.1329, no trigger, navigating, 2
53024, 488, -211, 0.1329, no trigger, navigating, 2
53041, 488, -211, 0.1329, no trigger, navigating, 2
53057, 488, -211, 0.1329, no trigger, navigating, 2
53074, 488, -211, 0.1329, no trigger, navigating, 2
53091, 488, -211, 0.1329, no trigger, navigating, 2
53107, 488, -211, 0.1329, no trigger, navigating, 2
53124, 488, -211, 0.1329, no trigger, navigating, 2
53140, 488, -211, 0.1329, no trigger, navigating, 2
53157, 488, -211, 0.1329, no trigger, navigating, 2
53174, 488, -211, 0.1329, no trigger, navigating, 2
53190, 488, -211, 0.1329, no trigger, navigating, 2
53207, 488, -211, 0.1329, no trigger, navigating, 2
53223, 488, -211, 0.1329, no trigger, navigating, 2
53240, 488, -211, 0.1329, no trigger, navigating, 2
53257, 488, -211, 0.1329, no trigger, navigating, 2
53275, 488, -211, 0.1329, no trigger, navigating, 2
53292, 488, -211, 0.1329, no trigger, navigating, 2
53310, 488, -211, 0.1329, no trigger, navigating, 2
53327, 488, -211, 0.1329, no trigger, navigating, 2
53344, 488, -211, 0.1329, no trigger, navigating, 2
53361, 488, -211, 0.1329, no trigger, navigating, 2
53378, 488, -211, 0.1329, no trigger, navigating, 2
53395, 488, -211, 0.1329, no trigger, navigating, 2
53411, 488, -211, 0.1329, no trigger, navigating, 2
53429, 488, -211, 0.1329, no trigger, navigating, 2
53446, 488, -211, 0.1329, no trigger, navigating, 2
53464, 488, -211, 0.1329, no trigger, navigating, 2
53480, 488, -211, 0.1329, no trigger, navigating, 2
53497, 488, -211, 0.1329, no trigger, navigating, 2
53514, 488, -211, 0.1329, no trigger, navigating, 2
53531, 488, -211, 0.1329, no trigger, navigating, 2
53548, 488, -211, 0.1329, no trigger, navigating, 2
53564, 488, -211, 0.1329, no trigger, navigating, 2
53581, 488, -211, 0.1329, no trigger, navigating, 2
53597, 488, -211, 0.1329, no trigger, navigating, 2
53614, 488, -211, 0.1329, no trigger, navigating, 2
53631, 488, -211, 0.1329, no trigger, navigating, 2
53649, 488, -211, 0.1329, no trigger, navigating, 2
53666, 488, -211, 0.1329, no trigger, navigating, 2
53682, 488, -211, 0.1329, no trigger, navigating, 2
53699, 488, -211, 0.1329, no trigger, navigating, 2
53716, 488, -211, 0.1329, no trigger, navigating, 2
53733, 488, -211, 0.1329, no trigger, navigating, 2
53749, 488, -211, 0.1329, no trigger, navigating, 2
53766, 488, -211, 0.1329, no trigger, navigating, 2
53782, 488, -211, 0.1329, no trigger, navigating, 2
53800, 488, -211, 0.1329, no trigger, navigating, 2
53816, 488, -211, 0.1329, no trigger, navigating, 2
53834, 488, -211, 0.1329, no trigger, navigating, 2
53851, 488, -211, 0.1329, no trigger, navigating, 2
53867, 488, -211, 0.1329, no trigger, navigating, 2
53885, 488, -211, 0.1329, no trigger, navigating, 2
53901, 488, -211, 0.1329, no trigger, navigating, 2
53917, 488, -211, 0.1329, no trigger, navigating, 2
53934, 488, -211, 0.1329, no trigger, navigating, 2
53951, 488, -211, 0.1329, no trigger, navigating, 2
53967, 488, -211, 0.1329, no trigger, navigating, 2
53984, 488, -211, 0.1329, no trigger, navigating, 2
54000, 488, -211, 0.1329, no trigger, navigating, 2
54018, 488, -211, 0.1329, no trigger, navigating, 2
54035, 488, -211, 0.1329, no trigger, navigating, 2
54052, 488, -211, 0.1329, no trigger, navigating, 2
54070, 488, -211, 0.1329, no trigger, navigating, 2
54087, 488, -211, 0.1329, no trigger, navigating, 2
54103, 488, -211, 0.1329, no trigger, navigating, 2
54120, 488, -211, 0.1329, no trigger, navigating, 2
54137, 488, -211, 0.1329, no trigger, navigating, 2
54153, 488, -211, 0.1329, no trigger, navigating, 2
54171, 488, -211, 0.1329, no trigger, navigating, 2
54188, 488, -211, 0.1329, no trigger, navigating, 2
54204, 488, -211, 0.1329, no trigger, navigating, 2
54221, 488, -211, 0.1329, no trigger, navigating, 2
54238, 488, -211, 0.1329, no trigger, navigating, 2
54255, 488, -211, 0.1329, no trigger, navigating, 2
54273, 488, -211, 0.1329, no trigger, navigating, 2
54289, 488, -211, 0.1329, no trigger, navigating, 2
54307, 488, -211, 0.1329, no trigger, navigating, 2
54323, 488, -211, 0.1329, no trigger, navigating, 2
54340, 488, -211, 0.1329, no trigger, navigating, 2
54357, 488, -211, 0.1329, no trigger, navigating, 2
54375, 488, -211, 0.1329, no trigger, navigating, 2
54392, 488, -211, 0.1329, no trigger, navigating, 2
54409, 488, -211, 0.1329, no trigger, navigating, 2
54425, 488, -211, 0.1329, no trigger, navigating, 2
54442, 488, -211, 0.1329, no trigger, navigating, 2
54459, 488, -211, 0.1329, no trigger, navigating, 2
54476, 488, -211, 0.1329, no trigger, navigating, 2
54493, 488, -211, 0.1329, no trigger, navigating, 2
54509, 488, -211, 0.1329, no trigger, navigating, 2
54526, 488, -211, 0.1329, no trigger, navigating, 2
54543, 488, -211, 0.1329, no trigger, navigating, 2
54560, 488, -211, 0.1329, no trigger, navigating, 2
54576, 488, -211, 0.1329, no trigger, navigating, 2
54593, 488, -211, 0.1329, no trigger, navigating, 2
54610, 488, -211, 0.1329, no trigger, navigating, 2
54627, 488, -211, 0.1329, no trigger, navigating, 2
54644, 488, -211, 0.1329, no trigger, navigating, 2
54661, 488, -211, 0.1329, no trigger, navigating, 2
54678, 488, -211, 0.1329, no trigger, navigating, 2
54695, 488, -211, 0.1329, no trigger, navigating, 2
54711, 488, -211, 0.1329, no trigger, navigating, 2
54728, 488, -211, 0.1329, no trigger, navigating, 2
54744, 488, -211, 0.1329, no trigger, navigating, 2
54761, 488, -211, 0.1329, no trigger, navigating, 2
54777, 488, -211, 0.1329, no trigger, navigating, 2
54794, 488, -211, 0.1329, no trigger, navigating, 2
54811, 488, -211, 0.1329, no trigger, navigating, 2
54827, 488, -211, 0.1329, no trigger, navigating, 2
54845, 488, -211, 0.1329, no trigger, navigating, 2
54862, 488, -211, 0.1329, no trigger, navigating, 2
54878, 488, -211, 0.1329, no trigger, navigating, 2
54895, 488, -211, 0.1329, no trigger, navigating, 2
