34115, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34131, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34148, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34166, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34182, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34199, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34216, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34232, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34249, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34265, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34282, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34299, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34315, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34332, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34349, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34366, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
34382, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35176, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35177, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35178, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
35224, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35272, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35289, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35305, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35322, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35339, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35356, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35373, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35389, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35406, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35422, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35439, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35456, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35473, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35490, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35506, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35523, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35541, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35558, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35575, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35592, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35609, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35626, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35642, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35659, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35676, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35692, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35710, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35731, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35748, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35764, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35781, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35798, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35816, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35833, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35850, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35867, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35883, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35900, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35916, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35933, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35950, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35967, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
35984, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
36002, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
36019, 353.4, 30.3, 0.0834, no trigger, navigating, , 0, 1, 0
36035, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36053, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36070, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36087, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36104, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36122, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36139, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36156, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36173, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36189, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36206, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36222, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36240, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36257, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36274, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36292, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36310, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36327, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36344, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36361, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36378, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36395, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36412, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36428, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36446, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36462, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36478, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36495, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36513, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36529, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36546, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36562, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36579, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36596, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36613, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36629, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36646, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36664, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36681, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36697, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36714, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36731, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36747, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36764, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36781, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36797, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36814, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36831, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36848, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36865, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36883, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36900, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36918, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36935, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36952, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36970, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
36987, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37004, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37020, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37037, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37054, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37070, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37086, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37104, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37120, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37137, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37153, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37170, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37187, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37204, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37221, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37238, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37255, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37272, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37289, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37307, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37324, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37341, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37358, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37375, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37391, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37409, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37426, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37443, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37460, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37477, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37494, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37511, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37527, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37544, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37562, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37579, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37597, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37614, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37631, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37648, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37665, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37682, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37699, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37715, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37732, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37749, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37766, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37783, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37800, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37817, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37835, 353.4, 30.3, 0.0834, no trigger, verifying, , 0, 1, 0
37856, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
37872, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
37890, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
37906, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
37923, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
37940, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
37957, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
37973, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
37990, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38006, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38023, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38039, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38056, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38073, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38089, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38105, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38121, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38138, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38155, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38172, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38189, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38206, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38223, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38240, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38256, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38274, 353.4, 30.3, 0.0834, no trigger, navigating, , 1, 2, 0
38291, 353.4, 30.3, 0.0834, right trigger, navigating, , 1, 2, 0
38308, 354, 29.4, 0.0835, no trigger, navigating, , 1, 2, 0
38325, 354, 29.4, 0.0835, right trigger, navigating, , 1, 2, 0
38342, 355.1, 27.7, 0.0839, no trigger, navigating, , 1, 2, 0
38360, 356.3, 25.8, 0.0842, no trigger, navigating, , 1, 2, 0
38377, 357.4, 24.1, 0.0846, no trigger, navigating, , 1, 2, 0
38394, 358.5, 22.4, 0.0849, no trigger, navigating, , 1, 2, 0
38411, 359.6, 20.7, 0.0852, no trigger, navigating, , 1, 2, 0
38428, 360.7, 19.1, 0.0855, no trigger, navigating, , 1, 2, 0
38446, 361.8, 17.3, 0.0859, no trigger, navigating, , 1, 2, 0
38462, 362.8, 15.8, 0.0862, no trigger, navigating, , 1, 2, 0
38479, 363.8, 14.2, 0.0865, no trigger, navigating, , 1, 2, 0
38496, 364.8, 12.6, 0.0868, no trigger, navigating, , 1, 2, 0
38513, 365.8, 11, 0.0871, no trigger, navigating, , 1, 2, 0
38531, 366.9, 9.4, 0.0874, no trigger, navigating, , 1, 2, 0
38548, 367.9, 7.8, 0.0877, no trigger, navigating, , 1, 2, 0
38565, 368.9, 6.3, 0.088, no trigger, navigating, , 1, 2, 0
38582, 369.8, 4.8, 0.0883, no trigger, navigating, , 1, 2, 0
38598, 370.7, 3.4, 0.0886, no trigger, navigating, , 1, 2, 0
38617, 371.7, 1.8, 0.0889, no trigger, navigating, , 1, 2, 0
38634, 372.7, 0.3, 0.0892, no trigger, navigating, , 1, 2, 0
38651, 373.7, -1, 0.0894, no trigger, navigating, , 1, 2, 0
38668, 374.6, -2.5, 0.0897, no trigger, navigating, , 1, 2, 0
38684, 375.4, -3.8, 0.09, no trigger, navigating, , 1, 2, 0
38701, 376.3, -5.2, 0.0902, no trigger, navigating, , 1, 2, 0
38718, 377.2, -6.6, 0.0905, no trigger, navigating, , 1, 2, 0
38735, 378.1, -7.9, 0.0908, no trigger, navigating, , 1, 2, 0
38752, 379, -9.3, 0.091, no trigger, navigating, , 1, 2, 0
38770, 379.9, -10.7, 0.0913, no trigger, navigating, , 1, 2, 0
38788, 380.8, -12.1, 0.0916, no trigger, navigating, , 1, 2, 0
38805, 381.6, -13.4, 0.0918, no trigger, navigating, , 1, 2, 0
38822, 382.4, -14.7, 0.0921, no trigger, navigating, , 1, 2, 0
38840, 383.3, -16.1, 0.0924, no trigger, navigating, , 1, 2, 0
38856, 384.1, -17.2, 0.0926, no trigger, navigating, , 1, 2, 0
38873, 384.9, -18.5, 0.0928, no trigger, navigating, , 1, 2, 0
38890, 385.7, -19.7, 0.0931, no trigger, navigating, , 1, 2, 0
38907, 386.5, -21, 0.0933, no trigger, navigating, , 1, 2, 0
38925, 387.3, -22.3, 0.0936, no trigger, navigating, , 1, 2, 0
38942, 388, -23.5, 0.0938, no trigger, navigating, , 1, 2, 0
38960, 388.9, -24.7, 0.0941, no trigger, navigating, , 1, 2, 0
38977, 389.6, -25.9, 0.0943, no trigger, navigating, , 1, 2, 0
38994, 390.3, -27.1, 0.0945, no trigger, navigating, , 1, 2, 0
39011, 391.1, -28.2, 0.0947, no trigger, navigating, , 1, 2, 0
39029, 391.9, -29.4, 0.095, no trigger, navigating, , 1, 2, 0
39046, 392.6, -30.6, 0.0952, no trigger, navigating, , 1, 2, 0
39063, 393.3, -31.7, 0.0954, no trigger, navigating, , 1, 2, 0
39080, 394, -32.8, 0.0956, no trigger, navigating, , 1, 2, 0
39098, 394.7, -33.9, 0.0959, no trigger, navigating, , 1, 2, 0
39115, 395.4, -35, 0.0961, no trigger, navigating, , 1, 2, 0
39131, 396, -36, 0.0963, no trigger, navigating, , 1, 2, 0
39148, 396.7, -37.1, 0.0965, no trigger, navigating, , 1, 2, 0
39165, 397.4, -38.1, 0.0967, no trigger, navigating, , 1, 2, 0
39183, 398.1, -39.2, 0.0969, no trigger, navigating, , 1, 2, 0
39200, 398.7, -40.3, 0.0971, no trigger, navigating, , 1, 2, 0
39216, 399.3, -41.2, 0.0973, no trigger, navigating, , 1, 2, 0
39234, 400, -42.3, 0.0975, no trigger, navigating, , 1, 2, 0
39251, 400.7, -43.3, 0.0977, no trigger, navigating, , 1, 2, 0
39267, 401.2, -44.2, 0.0979, no trigger, navigating, , 1, 2, 0
39285, 401.9, -45.3, 0.0981, no trigger, navigating, , 1, 2, 0
39302, 402.5, -46.2, 0.0983, no trigger, navigating, , 1, 2, 0
39320, 403.1, -47.2, 0.0985, no trigger, navigating, , 1, 2, 0
39336, 403.7, -48.1, 0.0986, no trigger, navigating, , 1, 2, 0
39353, 404.3, -49.1, 0.0988, no trigger, navigating, , 1, 2, 0
39370, 404.9, -50, 0.099, no trigger, navigating, , 1, 2, 0
39386, 405.4, -50.9, 0.0992, no trigger, navigating, , 1, 2, 0
39403, 406, -51.8, 0.0993, no trigger, navigating, , 1, 2, 0
39421, 406.6, -52.7, 0.0995, no trigger, navigating, , 1, 2, 0
39438, 407.2, -53.6, 0.0997, no trigger, navigating, , 1, 2, 0
39455, 407.7, -54.5, 0.0999, no trigger, navigating, , 1, 2, 0
39471, 408.2, -55.3, 0.1, no trigger, navigating, , 1, 2, 0
39488, 408.8, -56.2, 0.1002, no trigger, navigating, , 1, 2, 0
39506, 408.8, -56.2, 0.1002, right trigger, navigating, , 1, 2, 0
39522, 409.8, -57.8, 0.1005, no trigger, navigating, , 1, 2, 0
39539, 410.9, -59.6, 0.1009, no trigger, navigating, , 1, 2, 0
39556, 411.9, -61.2, 0.1012, no trigger, navigating, , 1, 2, 0
39574, 413, -63, 0.1015, no trigger, navigating, , 1, 2, 0
39591, 414.1, -64.7, 0.1019, no trigger, navigating, , 1, 2, 0
39608, 415.1, -66.3, 0.1022, no trigger, navigating, , 1, 2, 0
39625, 416.1, -68, 0.1025, no trigger, navigating, , 1, 2, 0
39642, 417.1, -69.6, 0.1028, no trigger, navigating, , 1, 2, 0
39659, 418.1, -71.2, 0.1031, no trigger, navigating, , 1, 2, 0
39676, 419.1, -72.8, 0.1034, no trigger, navigating, , 1, 2, 0
39694, 420.1, -74.3, 0.1037, no trigger, navigating, , 1, 2, 0
39710, 421, -75.9, 0.104, no trigger, navigating, , 1, 2, 0
39729, 422, -77.5, 0.1043, no trigger, navigating, , 1, 2, 0
39746, 423, -79, 0.1046, no trigger, navigating, , 1, 2, 0
39763, 424, -80.6, 0.1049, no trigger, navigating, , 1, 2, 0
39779, 424.8, -82, 0.1052, no trigger, navigating, , 1, 2, 0
39796, 425.7, -83.5, 0.1055, no trigger, navigating, , 1, 2, 0
39813, 426.6, -85, 0.1058, no trigger, navigating, , 1, 2, 0
39830, 427.5, -86.3, 0.106, no trigger, navigating, , 1, 2, 0
39846, 428.3, -87.8, 0.1063, no trigger, navigating, , 1, 2, 0
39864, 429.2, -89.2, 0.1066, no trigger, navigating, , 1, 2, 0
39881, 430.1, -90.7, 0.1069, no trigger, navigating, , 1, 2, 0
39898, 431, -92.1, 0.1072, no trigger, navigating, , 1, 2, 0
39915, 431.8, -93.4, 0.1074, no trigger, navigating, , 1, 2, 0
39932, 432.6, -94.8, 0.1077, no trigger, navigating, , 1, 2, 0
39948, 433.4, -96.1, 0.1079, no trigger, navigating, , 1, 2, 0
39966, 434.3, -97.5, 0.1082, no trigger, navigating, , 1, 2, 0
39983, 435.1, -98.8, 0.1084, no trigger, navigating, , 1, 2, 0
40000, 435.9, -100.2, 0.1087, no trigger, navigating, , 1, 2, 0
40016, 436.7, -101.4, 0.1089, no trigger, navigating, , 1, 2, 0
40034, 437.5, -102.8, 0.1092, no trigger, navigating, , 1, 2, 0
40051, 438.2, -104, 0.1094, no trigger, navigating, , 1, 2, 0
40068, 439, -105.3, 0.1097, no trigger, navigating, , 1, 2, 0
40086, 439.8, -106.7, 0.11, no trigger, navigating, , 1, 2, 0
40104, 440.6, -108, 0.1102, no trigger, navigating, , 1, 2, 0
40121, 441.4, -109.2, 0.1104, no trigger, navigating, , 1, 2, 0
40138, 442.1, -110.4, 0.1107, no trigger, navigating, , 1, 2, 0
40156, 442.8, -111.7, 0.1109, no trigger, navigating, , 1, 2, 0
40173, 443.6, -112.9, 0.1111, no trigger, navigating, , 1, 2, 0
40189, 444.3, -114, 0.1114, no trigger, navigating, , 1, 2, 0
40206, 445, -115.2, 0.1116, no trigger, navigating, , 1, 2, 0
40223, 445.7, -116.4, 0.1118, no trigger, navigating, , 1, 2, 0
40240, 446.4, -117.5, 0.112, no trigger, navigating, , 1, 2, 0
40257, 447, -118.7, 0.1122, no trigger, navigating, , 1, 2, 0
40273, 447.7, -119.7, 0.1124, no trigger, navigating, , 1, 2, 0
40290, 448.4, -120.9, 0.1127, no trigger, navigating, , 1, 2, 0
40308, 449.1, -122, 0.1129, no trigger, navigating, , 1, 2, 0
40325, 449.7, -123.1, 0.1131, no trigger, navigating, , 1, 2, 0
40342, 450.4, -124.2, 0.1133, no trigger, navigating, , 1, 2, 0
40359, 451, -125.3, 0.1135, no trigger, navigating, , 1, 2, 0
40378, 451.7, -126.4, 0.1137, no trigger, navigating, , 1, 2, 0
40394, 452.3, -127.5, 0.1139, no trigger, navigating, , 1, 2, 0
40411, 452.9, -128.5, 0.1141, no trigger, navigating, , 1, 2, 0
40428, 453.5, -129.6, 0.1143, no trigger, navigating, , 1, 2, 0
40445, 454.2, -130.6, 0.1145, no trigger, navigating, , 1, 2, 0
